구,법정동,아파트명,행정동,구_spatial,행정동_spatial,adm_nm
강남구,논현동,스위트캐슬레지던스,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,신동아,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,신동아(22),논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,쌍용,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,아츠논현,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,아크로힐스논현,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,애플타운,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,요진보네르,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,우민,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,우성,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,월드쉐르빌,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,은탑리더스카운티,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,이산,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,제이빌,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,지고하임(101동),논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,지고하임(102동),논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,"청학아파트에이동,비동,씨동",논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,테크노빌라트,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,토미빌(228-9),논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,펜트힐루논현,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,펜트힐캐스케이드,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,프라임,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,학동,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,한양빌라트,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,한양수자인어반게이트,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,한진로즈힐,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,한화꿈에그린2차,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,현대넥서스A동,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,현대넥서스B동,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,현대인텔렉스,논현1동,강남구,논현2동,서울특별시 강남구 논현2동
강남구,논현동,힐스빌7,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,논현동,힐타워,논현1동,강남구,논현1동,서울특별시 강남구 논현1동
강남구,대치동,개포우성1,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,개포우성2,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,노빌리티빌리지,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,대우아이빌멤버스(891-26),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대우아이빌명문가(891-23),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대치SKVIEW,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,대치더클래스,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,대치동우정에쉐르1,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대치동우정에쉐르2(890-42),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대치르엘,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,대치삼성,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,대치아이파크,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,대치타워,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대치푸르지오써밋,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,대치한신휴플러스,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,대치현대,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,대치효성,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,동민맥스빌A동,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,동민맥스빌B동,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,동부센트레빌,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,동양,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,래미안대치팰리스,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,래미안대치하이스턴,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,롯데캐슬,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,롯데캐슬리베,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,메트로,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,삼성2차,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,삼성3차,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,삼환SOGOOD,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,상지리츠빌카일룸(1009-4),대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,선경1차(1동-7동),대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,선경2차(8동-12동),대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,선경3차,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,선릉역대우아이빌(890-49),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,선릉역풍림아이원레몬,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,세연파크뷰,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,세영팔레스타운,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,스카이써밋아파트,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,신성미소시티,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,쌍용대치2,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,"쌍용대치아파트1동,2동,3동,5동,6동",대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,아름빌(889-74),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,우정에쉐르,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,월드빌,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,은마,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,청암빌라트,대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,청원,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,테헤란로대우아이빌(891-6),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,포스코더샵,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,풍림아이원1차101동(910-3),대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,풍림아이원2차202동,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,풍림아이원3차(1007-1),대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,풍림아이원4차(1007-2),대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,풍림아이원아파트,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,하이캐슬,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,하이캐슬102동,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,한보미도맨션1,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,한보미도맨션2,대치1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,대치동,한양팰리스,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,대치동,한티(933-0),대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,한티(933-35),대치1동,강남구,대치1동,서울특별시 강남구 대치1동
강남구,대치동,현대1,대치1동,강남구,개포2동,서울특별시 강남구 개포2동
강남구,대치동,현대썬앤빌테헤란,대치1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,도곡동,PLUMHILLS,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,SK허브프리모,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,경남,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,그랜빌캐슬,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,대림,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,대림아크로빌,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,대명비발디,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,대우디오빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡1차아이파크,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡2차I'PARK,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡3차아이파크,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡그린빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡더써밋타워,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡렉슬,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,도곡루아르,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡스타빌,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,도곡스타클래스,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡쌍용예가,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡우성아파트,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡월드메르디앙아파트,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡지웰카운티101동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡지웰카운티102동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡푸르지오,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡푸르지오102동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡하이빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡현대힐스테이트101동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡현대힐스테이트102동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡현대힐스테이트103동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,도곡현대힐스테이트105동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,래미안도곡카운티,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,럭키(462),도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,럭키(963),도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,로덴하우스웨스트빌리지,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,로덴하우스이스트빌리지,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,롯데캐슬모닝,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,리치아르떼빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,매봉삼성,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,벨라빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,삼성,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,삼성래미안,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,삼익,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,상지리츠빌카일룸,도곡1동,강남구,대치2동,서울특별시 강남구 대치2동
강남구,도곡동,아카데미스위트1,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,우성4,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,우성리빙텔,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,우성사원5,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,우성캐릭터199,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,우성캐릭터빌,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,울트라멤버스,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,원팰리스,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,월드메르디앙101동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,월드메르디앙102동,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,이니그마빌-III,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,조이너스도곡,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,중명하니빌,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,타워팰리스1,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,타워팰리스2,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,타워팰리스3,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,파크힐,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,포스코트,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,필로스(193-45),도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,하이페리온,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,한라비발디,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,한신(개포),도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,한신엠비씨,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,현대그린1,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,현대비젼21,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,현대아이리스1,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,현대아파트1동~3동,도곡1동,강남구,도곡2동,서울특별시 강남구 도곡2동
강남구,도곡동,현대오티움,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,현대향목빌라트,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,도곡동,힐데스하임빌라,도곡1동,강남구,도곡1동,서울특별시 강남구 도곡1동
강남구,삼성동,LG선릉에클라트(A),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,LG선릉에클라트(B),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,SM드림빌,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,강변삼부아파트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,골든카운티,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,그라나다,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,금호어울림,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,대우멤버스카운티(101동),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,대우멤버스카운티201,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,대우멤버스카운티301,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,대우멤버스카운티501,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,동구싼타빌,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,동일파크스위트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,래미안라클래시,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,래미안삼성1차(103-22),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,래미안삼성1차(105-0),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,래미안삼성1차(201동),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,래미안삼성2차,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,레미안삼성1차(101동),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,롯데캐슬프레미어,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,미켈란107,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,미켈란147,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,브르넨삼성,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,블루밍하우스,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼부아그레빌,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼부아파트(101동),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼부아파트102동,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동대성유니드,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동드림하우스,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동라테라스,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동롯데아파트,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동롯데캐슬킹덤,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동브라운스톤레전드,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동센트럴아이파크,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동신도브래뉴,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동신영지웰,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동씨엘케이,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동에스케이뷰,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동중앙하이츠빌리지,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동한솔아파트,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성동헤렌하우스2(82-1),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동헤렌하우스2(82-4),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성동힐스테이트 1단지,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성리치빌1,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성벨라스빌,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,삼성오네뜨,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성월드타워,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성웰피아,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성파크,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성팰리스(71-16),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성펠리스,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,삼성풍림2차아파트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,상아빌라트,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,상지리츠빌카일룸(65-4),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,서광아파트,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,석탑아파트101동,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,세방타운하우스,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,시티(A동),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,시티(B동),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,신동아듀크빌,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,심포니하우스,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,쌍용플래티넘,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,아델하우스,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,아셈,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,아이파크,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,아펠바움,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,엘에이치삼성도시형생활주택,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,영무예다음,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,우림루미아트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,우정에쉐르,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,우정에쉐르2,삼성1동,강남구,대치4동,서울특별시 강남구 대치4동
강남구,삼성동,월성빌라트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,이안애2차,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,이안애빌,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,진흥아파트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,채널리저브,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,청구아파트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,포스코트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,푸른솔아파트1동,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,풍림,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,풍림(1차),삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,한양립스,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,한일,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,현대빌라트,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,현대삼성동1차,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,삼성동,현대아파트101동,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,현대타워(13층-27층),삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,현대힐스테이트2단지,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,호산프라자,삼성1동,강남구,삼성2동,서울특별시 강남구 삼성2동
강남구,삼성동,홍실아파트,삼성1동,강남구,삼성1동,서울특별시 강남구 삼성1동
강남구,세곡동,강남데시앙파크,세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,세곡동,강남신동아파밀리에1단지,세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,세곡동,강남신동아파밀리에2단지,세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,세곡동,강남엘에이치1단지,세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,세곡동,세곡리엔파크(3단지),세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,세곡동,세곡푸르지오,세곡동,강남구,세곡동,서울특별시 강남구 세곡동
강남구,수서동,강남 더샵 포레스트,수서동,강남구,수서동,서울특별시 강남구 수서동
강남구,수서동,강남데시앙포레,수서동,강남구,일원본동,서울특별시 강남구 일원본동
강남구,수서동,까치마을,수서동,강남구,일원본동,서울특별시 강남구 일원본동
강남구,수서동,동익,수서동,강남구,수서동,서울특별시 강남구 수서동
강남구,수서동,삼성,수서동,강남구,일원본동,서울특별시 강남구 일원본동
강남구,수서동,삼익,수서동,강남구,수서동,서울특별시 강남구 수서동
강남구,수서동,수서한아름,수서동,강남구,수서동,서울특별시 강남구 수서동
강남구,수서동,신동아,수서동,강남구,수서동,서울특별시 강남구 수서동
강남구,신사동,RudenHouse,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,강남상가,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,금광아크존(635-14),신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,뉴현대,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,대성아파트,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,래미안신사,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,로데오현대,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,리갈팰리스,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,신사동닛시빌라트,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,신사동씨티빌,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,신사아이빌(522),신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,신사아크존2,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,신사파크빌A동,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,신사파크빌B동,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,신성아파트101동,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,썬-타워빌딩,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,알파임하우스1,신사동,강남구,신사동,서울특별시 강남구 신사동
강남구,신사동,압구정Ainvill,신사동,강남구,압구정동,서울특별시 강남구 압구정동
강남구,신사동,압구정대원칸타빌아파트,신사동,강남구,압구정동,서울특별시 강남구 압구정동
